customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C4722,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.33,0.0,Yes
C4723,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.21,1868.41,No
C4724,Male,0,No,No,62,Yes,No phone service,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.66,4637.17,No
C4725,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,33.38,796.43,No
C4726,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.61,6137.82,No
C4727,Female,1,No,No,25,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,48.86,1251.95,Yes
C4728,Male,0,No,Yes,11,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,63.17,867.16,No
C4729,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.67,2238.01,Yes
C4730,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,No,Electronic check,43.13,325.52,No
C4731,Female,1,No,No,68,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.21,4646.42,No
C4732,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),24.91,1744.14,No
C4733,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.07,1299.78,No
C4734,Female,0,No,No,23,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.12,1008.09,No
C4735,Female,1,Yes,Yes,68,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,54.65,3614.07,No
C4736,Male,0,No,No,37,No,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),43.38,1637.52,No
C4737,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,66.02,671.24,Yes
C4738,Male,1,No,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,85.24,2653.78,No
C4739,Female,1,No,No,63,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,No,Mailed check,53.22,3351.68,No
C4740,Male,1,No,Yes,71,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.82,1542.42,No
C4741,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.64,1509.21,Yes
C4742,Male,0,No,No,33,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,107.74,3577.9,No
C4743,Male,0,No,No,41,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,30.7,1260.61,No
C4744,Male,0,Yes,Yes,7,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36.88,365.9,No
C4745,Male,0,No,No,65,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,21.02,1352.94,Yes
C4746,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),40.29,812.71,No
C4747,Female,0,No,No,69,No,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),48.16,3244.04,No
C4748,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,64.51,199.05,Yes
C4749,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,89.36,5931.92,No
C4750,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,62.16,2716.61,No
C4751,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.22,842.96,No
C4752,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,87.74,6303.67,Yes
C4753,Male,0,Yes,Yes,34,Yes,Yes,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,83.78,2760.33,Yes
C4754,Female,0,No,Yes,42,Yes,No phone service,DSL,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,61.24,2580.23,No
C4755,Male,0,Yes,No,38,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,52.54,2063.63,Yes
C4756,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,56.75,477.93,Yes
C4757,Female,0,Yes,No,19,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,One year,No,Electronic check,59.29,1093.81,No
C4758,Male,0,No,Yes,0,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,27.16,0.0,Yes
C4759,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),36.54,231.9,No
C4760,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,84.96,4419.76,No
C4761,Female,1,Yes,No,45,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),112.99,5066.5,Yes
C4762,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),26.61,1764.53,No
C4763,Female,1,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,30.34,1087.69,No
C4764,Male,1,Yes,No,32,No,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,28.06,836.8,No
C4765,Male,0,Yes,No,66,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,44.04,2919.69,No
C4766,Female,1,Yes,Yes,34,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.84,3349.74,Yes
C4767,Male,0,Yes,No,44,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.26,4546.86,No
C4768,Male,0,No,No,21,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),108.96,2361.98,No
C4769,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),97.97,6594.26,No
C4770,Female,0,No,No,16,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,64.8,977.55,No
C4771,Female,1,Yes,No,4,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.98,300.52,Yes
C4772,Female,0,No,No,56,No,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),87.85,4899.27,No
C4773,Female,0,No,No,39,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),43.26,1669.75,No
C4774,Male,0,Yes,No,29,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,73.6,2074.12,No
C4775,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),70.5,2872.6,No
C4776,Male,0,No,No,6,No,No,DSL,Yes,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),96.21,539.38,No
C4777,Male,0,No,No,70,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.89,2911.4,Yes
C4778,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,111.85,2014.09,Yes
C4779,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,57.46,2281.7,Yes
C4780,Female,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),68.4,2173.04,Yes
C4781,Male,0,No,Yes,21,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,52.17,1069.0,No
C4782,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,29.79,1488.64,Yes
C4783,Female,0,Yes,Yes,5,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),36.11,213.07,Yes
C4784,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,119.01,2872.35,Yes
C4785,Female,0,Yes,Yes,65,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,53.68,3523.76,Yes
C4786,Male,1,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),29.78,280.85,No
C4787,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),63.41,1589.8,No
C4788,Female,1,No,No,4,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),32.0,126.08,No
C4789,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,80.72,5464.13,Yes
C4790,Female,0,Yes,Yes,70,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.46,1504.08,No
C4791,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),75.17,3703.43,Yes
C4792,Male,1,Yes,No,16,No,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,88.05,1437.53,No
C4793,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.23,204.23,Yes
C4794,Male,1,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,33.09,1706.2,No
C4795,Female,1,No,No,49,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,97.01,4745.84,Yes
C4796,Male,0,No,No,7,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),60.94,400.65,No
C4797,Female,0,Yes,No,61,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,27.41,1760.53,No
C4798,Male,0,No,No,28,Yes,No,No,No,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,105.96,2978.23,No
C4799,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Electronic check,93.17,3997.39,Yes
C4800,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),37.08,1564.64,Yes
C4801,Female,0,Yes,Yes,28,No,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),53.42,1530.59,Yes
C4802,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,75.93,4429.3,No
C4803,Female,0,Yes,No,14,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,20.2,247.57,No
C4804,Female,0,No,No,69,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Two year,No,Electronic check,67.96,4663.47,No
C4805,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),52.74,2238.36,No
C4806,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.44,3948.39,Yes
C4807,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),41.04,2277.7,No
C4808,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.65,3640.35,No
C4809,Female,0,Yes,Yes,37,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),34.55,1372.93,No
C4810,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,31.09,508.26,Yes
C4811,Male,0,No,Yes,26,Yes,No,No,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),46.54,1146.14,No
C4812,Female,0,No,No,16,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,101.26,1556.66,No
C4813,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Electronic check,56.52,3540.98,No
C4814,Male,0,Yes,No,10,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,37.02,317.44,No
C4815,Female,1,No,Yes,63,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,19.73,1209.61,No
C4816,Male,0,Yes,Yes,38,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),73.92,2745.14,Yes
C4817,Female,0,Yes,No,1,Yes,No,No,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,68.49,32.64,No
C4818,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,39.48,2602.6,No
C4819,Male,0,No,Yes,53,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),55.05,2916.52,No
C4820,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,47.42,1295.85,No
C4821,Female,0,No,Yes,44,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Electronic check,90.6,3905.41,No
C4822,Female,0,Yes,No,30,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.5,1605.11,Yes
C4823,Male,0,No,No,48,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,65.91,3138.35,No
C4824,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.92,952.27,No
C4825,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),109.32,2865.58,No
C4826,Female,1,No,No,55,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),85.12,4621.31,No
C4827,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),67.23,2977.42,No
C4828,Male,0,Yes,Yes,42,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,53.92,2278.5,Yes
C4829,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,114.2,2409.56,Yes
C4830,Female,0,Yes,No,32,No,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,111.08,3454.21,No
C4831,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),34.84,910.96,No
C4832,Female,0,Yes,No,39,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.72,1686.77,Yes
C4833,Female,0,No,No,25,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,57.83,1434.89,Yes
C4834,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),64.65,2932.12,Yes
C4835,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),73.31,3142.28,No
C4836,Male,0,No,No,25,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),21.94,647.19,No
C4837,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,24.95,1595.15,No
C4838,Male,0,Yes,No,66,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,65.88,4332.27,No
C4839,Female,0,Yes,No,5,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),111.66,585.21,No
C4840,Female,0,Yes,Yes,27,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.72,2474.18,No
C4841,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),73.39,4857.5,No
C4842,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),20.91,213.58,No
C4843,Female,0,No,Yes,62,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,24.96,1559.23,No
C4844,Female,0,Yes,No,12,No,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,82.26,978.92,Yes
C4845,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,37.56,0.0,Yes
C4846,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,76.74,3067.27,Yes
C4847,Female,1,Yes,No,36,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,64.26,2363.91,Yes
C4848,Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),36.82,1074.45,No
C4849,Male,0,Yes,Yes,16,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),65.48,1079.63,No
C4850,Female,0,Yes,Yes,8,No,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,108.45,875.88,Yes
C4851,Male,0,No,No,63,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.92,2536.69,No
C4852,Male,0,Yes,No,56,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,115.6,6455.68,Yes
C4853,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,41.38,540.89,No
C4854,Female,1,No,Yes,36,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),64.57,2278.27,No
C4855,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,91.74,1173.46,Yes
C4856,Female,0,No,Yes,24,No,No,DSL,Yes,No,No internet service,No,Yes,No,One year,No,Mailed check,97.0,2372.08,No
C4857,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,49.65,2829.56,No
C4858,Female,1,No,No,70,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,19.68,1385.77,No
C4859,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.84,3318.64,No
C4860,Female,0,No,No,41,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.87,2110.71,No
C4861,Female,0,No,Yes,46,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.16,3186.9,No
C4862,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,24.6,1003.46,No
C4863,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,57.89,2382.29,No
C4864,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),82.38,227.58,Yes
C4865,Female,0,Yes,No,0,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),26.49,0.0,Yes
C4866,Female,0,Yes,No,10,Yes,No,No,No,Yes,No internet service,No,No,No,One year,No,Bank transfer (automatic),66.26,595.89,Yes
C4867,Female,0,No,Yes,6,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,62.57,310.28,No
C4868,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),49.83,513.91,No
C4869,Female,0,No,No,37,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,One year,Yes,Mailed check,118.54,4394.11,Yes
C4870,Female,0,Yes,No,53,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,117.38,6178.06,No
C4871,Male,0,No,No,66,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.94,4465.58,No
